/usr/sbin/mysqld, Version: 5.1.41-3ubuntu12.6-log ((Ubuntu)). started with:
Tcp port: 3306  Unix socket: /var/run/mysqld/mysqld.sock
Time                 Id Command    Argument
230914 15:01:35	    1 Connect	debian-sys-maint@localhost on 
		  286 Connect	debian-sys-maint@localhost on 
		  286 Query	select @@version_comment limit 1
		  286 Query	select count(*) into @discard from `phpmyadmin`.`pma_pdf_pages`
		  286 Quit	
		  287 Connect	debian-sys-maint@localhost on 
		  287 Query	select @@version_comment limit 1
		  287 Query	select count(*) into @discard from `phpmyadmin`.`pma_relation`
		  287 Quit	
		  288 Connect	debian-sys-maint@localhost on 
		  288 Query	select @@version_comment limit 1
		  288 Query	select count(*) into @discard from `phpmyadmin`.`pma_table_coords`
		  288 Quit	
		  289 Connect	debian-sys-maint@localhost on 
		  289 Query	select @@version_comment limit 1
		  289 Query	select count(*) into @discard from `phpmyadmin`.`pma_table_info`
		  289 Quit	
		  290 Connect	debian-sys-maint@localhost on 
		  290 Query	select @@version_comment limit 1
		  290 Query	select count(*) into @discard from `proxy`.`logs`
		  290 Quit	
		  291 Connect	debian-sys-maint@localhost on 
		  291 Query	select @@version_comment limit 1
		  291 Query	select count(*) into @discard from `proxy`.`users`
		  291 Quit	
		  292 Connect	debian-sys-maint@localhost on 
		  292 Query	select @@version_comment limit 1
		  292 Query	select count(*) into @discard from `rentnet`.`logins`
		  292 Quit	
		  293 Connect	debian-sys-maint@localhost on 
		  293 Query	select @@version_comment limit 1
		  293 Query	select count(*) into @discard from `sqlol`.`ssn`
		  293 Quit	
		  294 Connect	debian-sys-maint@localhost on 
		  294 Query	select @@version_comment limit 1
		  294 Query	select count(*) into @discard from `sqlol`.`users`
		  294 Quit	
		  295 Connect	debian-sys-maint@localhost on 
		  295 Query	select @@version_comment limit 1
		  295 Query	select count(*) into @discard from `tikiwiki`.`galaxia_activities`
		  295 Quit	
		  296 Connect	debian-sys-maint@localhost on 
		  296 Query	select @@version_comment limit 1
		  296 Query	select count(*) into @discard from `tikiwiki`.`galaxia_activity_roles`
		  296 Quit	
		  297 Connect	debian-sys-maint@localhost on 
		  297 Query	select @@version_comment limit 1
		  297 Query	select count(*) into @discard from `tikiwiki`.`galaxia_instance_activities`
		  297 Quit	
		  298 Connect	debian-sys-maint@localhost on 
		  298 Query	select @@version_comment limit 1
		  298 Query	select count(*) into @discard from `tikiwiki`.`galaxia_instance_comments`
		  298 Quit	
		  299 Connect	debian-sys-maint@localhost on 
		  299 Query	select @@version_comment limit 1
		  299 Query	select count(*) into @discard from `tikiwiki`.`galaxia_instances`
		  299 Quit	
		  300 Connect	debian-sys-maint@localhost on 
		  300 Query	select @@version_comment limit 1
		  300 Query	select count(*) into @discard from `tikiwiki`.`galaxia_processes`
		  300 Quit	
		  301 Connect	debian-sys-maint@localhost on 
		  301 Query	select @@version_comment limit 1
		  301 Query	select count(*) into @discard from `tikiwiki`.`galaxia_roles`
		  301 Quit	
		  302 Connect	debian-sys-maint@localhost on 
		  302 Query	select @@version_comment limit 1
		  302 Query	select count(*) into @discard from `tikiwiki`.`galaxia_transitions`
		  302 Quit	
		  303 Connect	debian-sys-maint@localhost on 
		  303 Query	select @@version_comment limit 1
		  303 Query	select count(*) into @discard from `tikiwiki`.`galaxia_user_roles`
		  303 Quit	
		  304 Connect	debian-sys-maint@localhost on 
		  304 Query	select @@version_comment limit 1
		  304 Query	select count(*) into @discard from `tikiwiki`.`galaxia_workitems`
		  304 Quit	
		  305 Connect	debian-sys-maint@localhost on 
		  305 Query	select @@version_comment limit 1
		  305 Query	select count(*) into @discard from `tikiwiki`.`messu_archive`
		  305 Quit	
		  306 Connect	debian-sys-maint@localhost on 
		  306 Query	select @@version_comment limit 1
		  306 Query	select count(*) into @discard from `tikiwiki`.`messu_messages`
		  306 Quit	
		  307 Connect	debian-sys-maint@localhost on 
		  307 Query	select @@version_comment limit 1
		  307 Query	select count(*) into @discard from `tikiwiki`.`messu_sent`
		  307 Quit	
		  308 Connect	debian-sys-maint@localhost on 
		  308 Query	select @@version_comment limit 1
		  308 Query	select count(*) into @discard from `tikiwiki`.`sessions`
		  308 Quit	
		  309 Connect	debian-sys-maint@localhost on 
		  309 Query	select @@version_comment limit 1
		  309 Query	select count(*) into @discard from `tikiwiki`.`tiki_actionlog`
		  309 Quit	
		  310 Connect	debian-sys-maint@localhost on 
		  310 Query	select @@version_comment limit 1
		  310 Query	select count(*) into @discard from `tikiwiki`.`tiki_article_types`
		  310 Quit	
		  311 Connect	debian-sys-maint@localhost on 
		  311 Query	select @@version_comment limit 1
		  311 Query	select count(*) into @discard from `tikiwiki`.`tiki_articles`
		  311 Quit	
		  312 Connect	debian-sys-maint@localhost on 
		  312 Query	select @@version_comment limit 1
		  312 Query	select count(*) into @discard from `tikiwiki`.`tiki_banners`
		  312 Quit	
		  313 Connect	debian-sys-maint@localhost on 
		  313 Query	select @@version_comment limit 1
		  313 Query	select count(*) into @discard from `tikiwiki`.`tiki_banning`
		  313 Quit	
		  314 Connect	debian-sys-maint@localhost on 
		  314 Query	select @@version_comment limit 1
		  314 Query	select count(*) into @discard from `tikiwiki`.`tiki_banning_sections`
		  314 Quit	
		  315 Connect	debian-sys-maint@localhost on 
		  315 Query	select @@version_comment limit 1
		  315 Query	select count(*) into @discard from `tikiwiki`.`tiki_blog_activity`
		  315 Quit	
		  316 Connect	debian-sys-maint@localhost on 
		  316 Query	select @@version_comment limit 1
		  316 Query	select count(*) into @discard from `tikiwiki`.`tiki_blog_posts`
		  316 Quit	
		  317 Connect	debian-sys-maint@localhost on 
		  317 Query	select @@version_comment limit 1
		  317 Query	select count(*) into @discard from `tikiwiki`.`tiki_blog_posts_images`
		  317 Quit	
		  318 Connect	debian-sys-maint@localhost on 
		  318 Query	select @@version_comment limit 1
		  318 Query	select count(*) into @discard from `tikiwiki`.`tiki_blogs`
		  318 Quit	
		  319 Connect	debian-sys-maint@localhost on 
		  319 Query	select @@version_comment limit 1
		  319 Query	select count(*) into @discard from `tikiwiki`.`tiki_calendar_categories`
		  319 Quit	
		  320 Connect	debian-sys-maint@localhost on 
		  320 Query	select @@version_comment limit 1
		  320 Query	select count(*) into @discard from `tikiwiki`.`tiki_calendar_items`
		  320 Quit	
		  321 Connect	debian-sys-maint@localhost on 
		  321 Query	select @@version_comment limit 1
		  321 Query	select count(*) into @discard from `tikiwiki`.`tiki_calendar_locations`
		  321 Quit	
		  322 Connect	debian-sys-maint@localhost on 
		  322 Query	select @@version_comment limit 1
		  322 Query	select count(*) into @discard from `tikiwiki`.`tiki_calendar_roles`
		  322 Quit	
		  323 Connect	debian-sys-maint@localhost on 
		  323 Query	select @@version_comment limit 1
		  323 Query	select count(*) into @discard from `tikiwiki`.`tiki_calendars`
		  323 Quit	
		  324 Connect	debian-sys-maint@localhost on 
		  324 Query	select @@version_comment limit 1
		  324 Query	select count(*) into @discard from `tikiwiki`.`tiki_categories`
		  324 Quit	
		  325 Connect	debian-sys-maint@localhost on 
		  325 Query	select @@version_comment limit 1
		  325 Query	select count(*) into @discard from `tikiwiki`.`tiki_categorized_objects`
		  325 Quit	
		  326 Connect	debian-sys-maint@localhost on 
		  326 Query	select @@version_comment limit 1
		  326 Query	select count(*) into @discard from `tikiwiki`.`tiki_category_objects`
		  326 Quit	
		  327 Connect	debian-sys-maint@localhost on 
		  327 Query	select @@version_comment limit 1
		  327 Query	select count(*) into @discard from `tikiwiki`.`tiki_category_sites`
		  327 Quit	
		  328 Connect	debian-sys-maint@localhost on 
		  328 Query	select @@version_comment limit 1
		  328 Query	select count(*) into @discard from `tikiwiki`.`tiki_chart_items`
		  328 Quit	
		  329 Connect	debian-sys-maint@localhost on 
		  329 Query	select @@version_comment limit 1
		  329 Query	select count(*) into @discard from `tikiwiki`.`tiki_charts`
		  329 Quit	
		  330 Connect	debian-sys-maint@localhost on 
		  330 Query	select @@version_comment limit 1
		  330 Query	select count(*) into @discard from `tikiwiki`.`tiki_charts_rankings`
		  330 Quit	
		  331 Connect	debian-sys-maint@localhost on 
		  331 Query	select @@version_comment limit 1
		  331 Query	select count(*) into @discard from `tikiwiki`.`tiki_charts_votes`
		  331 Quit	
		  332 Connect	debian-sys-maint@localhost on 
		  332 Query	select @@version_comment limit 1
		  332 Query	select count(*) into @discard from `tikiwiki`.`tiki_chat_channels`
		  332 Quit	
		  333 Connect	debian-sys-maint@localhost on 
		  333 Query	select @@version_comment limit 1
		  333 Query	select count(*) into @discard from `tikiwiki`.`tiki_chat_messages`
		  333 Quit	
		  334 Connect	debian-sys-maint@localhost on 
		  334 Query	select @@version_comment limit 1
		  334 Query	select count(*) into @discard from `tikiwiki`.`tiki_chat_users`
		  334 Quit	
		  335 Connect	debian-sys-maint@localhost on 
		  335 Query	select @@version_comment limit 1
		  335 Query	select count(*) into @discard from `tikiwiki`.`tiki_comments`
		  335 Quit	
		  336 Connect	debian-sys-maint@localhost on 
		  336 Query	select @@version_comment limit 1
		  336 Query	select count(*) into @discard from `tikiwiki`.`tiki_content`
		  336 Quit	
		  337 Connect	debian-sys-maint@localhost on 
		  337 Query	select @@version_comment limit 1
		  337 Query	select count(*) into @discard from `tikiwiki`.`tiki_content_templates`
		  337 Quit	
		  338 Connect	debian-sys-maint@localhost on 
		  338 Query	select @@version_comment limit 1
		  338 Query	select count(*) into @discard from `tikiwiki`.`tiki_content_templates_sections`
		  338 Quit	
		  339 Connect	debian-sys-maint@localhost on 
		  339 Query	select @@version_comment limit 1
		  339 Query	select count(*) into @discard from `tikiwiki`.`tiki_cookies`
		  339 Quit	
		  340 Connect	debian-sys-maint@localhost on 
		  340 Query	select @@version_comment limit 1
		  340 Query	select count(*) into @discard from `tikiwiki`.`tiki_copyrights`
		  340 Quit	
		  341 Connect	debian-sys-maint@localhost on 
		  341 Query	select @@version_comment limit 1
		  341 Query	select count(*) into @discard from `tikiwiki`.`tiki_directory_categories`
		  341 Quit	
		  342 Connect	debian-sys-maint@localhost on 
		  342 Query	select @@version_comment limit 1
		  342 Query	select count(*) into @discard from `tikiwiki`.`tiki_directory_search`
		  342 Quit	
		  343 Connect	debian-sys-maint@localhost on 
		  343 Query	select @@version_comment limit 1
		  343 Query	select count(*) into @discard from `tikiwiki`.`tiki_directory_sites`
		  343 Quit	
		  344 Connect	debian-sys-maint@localhost on 
		  344 Query	select @@version_comment limit 1
		  344 Query	select count(*) into @discard from `tikiwiki`.`tiki_download`
		  344 Quit	
		  345 Connect	debian-sys-maint@localhost on 
		  345 Query	select @@version_comment limit 1
		  345 Query	select count(*) into @discard from `tikiwiki`.`tiki_drawings`
		  345 Quit	
		  346 Connect	debian-sys-maint@localhost on 
		  346 Query	select @@version_comment limit 1
		  346 Query	select count(*) into @discard from `tikiwiki`.`tiki_dsn`
		  346 Quit	
		  347 Connect	debian-sys-maint@localhost on 
		  347 Query	select @@version_comment limit 1
		  347 Query	select count(*) into @discard from `tikiwiki`.`tiki_dynamic_variables`
		  347 Quit	
		  348 Connect	debian-sys-maint@localhost on 
		  348 Query	select @@version_comment limit 1
		  348 Query	select count(*) into @discard from `tikiwiki`.`tiki_eph`
		  348 Quit	
		  349 Connect	debian-sys-maint@localhost on 
		  349 Query	select @@version_comment limit 1
		  349 Query	select count(*) into @discard from `tikiwiki`.`tiki_extwiki`
		  349 Quit	
		  350 Connect	debian-sys-maint@localhost on 
		  350 Query	select @@version_comment limit 1
		  350 Query	select count(*) into @discard from `tikiwiki`.`tiki_faq_questions`
		  350 Quit	
		  351 Connect	debian-sys-maint@localhost on 
		  351 Query	select @@version_comment limit 1
		  351 Query	select count(*) into @discard from `tikiwiki`.`tiki_faqs`
		  351 Quit	
		  352 Connect	debian-sys-maint@localhost on 
		  352 Query	select @@version_comment limit 1
		  352 Query	select count(*) into @discard from `tikiwiki`.`tiki_featured_links`
		  352 Quit	
		  353 Connect	debian-sys-maint@localhost on 
		  353 Query	select @@version_comment limit 1
		  353 Query	select count(*) into @discard from `tikiwiki`.`tiki_file_galleries`
		  353 Quit	
		  354 Connect	debian-sys-maint@localhost on 
		  354 Query	select @@version_comment limit 1
		  354 Query	select count(*) into @discard from `tikiwiki`.`tiki_file_handlers`
		  354 Quit	
		  355 Connect	debian-sys-maint@localhost on 
		  355 Query	select @@version_comment limit 1
		  355 Query	select count(*) into @discard from `tikiwiki`.`tiki_files`
		  355 Quit	
		  356 Connect	debian-sys-maint@localhost on 
		  356 Query	select @@version_comment limit 1
		  356 Query	select count(*) into @discard from `tikiwiki`.`tiki_forum_attachments`
		  356 Quit	
		  357 Connect	debian-sys-maint@localhost on 
		  357 Query	select @@version_comment limit 1
		  357 Query	select count(*) into @discard from `tikiwiki`.`tiki_forum_reads`
		  357 Quit	
		  358 Connect	debian-sys-maint@localhost on 
		  358 Query	select @@version_comment limit 1
		  358 Query	select count(*) into @discard from `tikiwiki`.`tiki_forums`
		  358 Quit	
		  359 Connect	debian-sys-maint@localhost on 
		  359 Query	select @@version_comment limit 1
		  359 Query	select count(*) into @discard from `tikiwiki`.`tiki_forums_queue`
		  359 Quit	
		  360 Connect	debian-sys-maint@localhost on 
		  360 Query	select @@version_comment limit 1
		  360 Query	select count(*) into @discard from `tikiwiki`.`tiki_forums_reported`
		  360 Quit	
		  361 Connect	debian-sys-maint@localhost on 
		  361 Query	select @@version_comment limit 1
		  361 Query	select count(*) into @discard from `tikiwiki`.`tiki_friends`
		  361 Quit	
		  362 Connect	debian-sys-maint@localhost on 
		  362 Query	select @@version_comment limit 1
		  362 Query	select count(*) into @discard from `tikiwiki`.`tiki_friendship_requests`
		  362 Quit	
		  363 Connect	debian-sys-maint@localhost on 
		  363 Query	select @@version_comment limit 1
		  363 Query	select count(*) into @discard from `tikiwiki`.`tiki_galleries`
		  363 Quit	
		  364 Connect	debian-sys-maint@localhost on 
		  364 Query	select @@version_comment limit 1
		  364 Query	select count(*) into @discard from `tikiwiki`.`tiki_galleries_scales`
		  364 Quit	
		  365 Connect	debian-sys-maint@localhost on 
		  365 Query	select @@version_comment limit 1
		  365 Query	select count(*) into @discard from `tikiwiki`.`tiki_games`
		  365 Quit	
		  366 Connect	debian-sys-maint@localhost on 
